,Player,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I,,Team,Start Date,End Date
3777,SPD Smith,2,2,1,1,0,0.0,1,,0.5,,Australia,2022-08-01,2022-09-01
3778,MP Stoinis,2,2,1,1,0,0.0,1,,0.5,,Australia,2022-08-01,2022-09-01
3779,AC Agar,1,1,0,0,0,0.0,0,0.0,0.0,,Australia,2022-08-01,2022-09-01
3780,AJ Finch,2,2,0,0,0,0.0,0,0.0,0.0,,Australia,2022-08-01,2022-09-01
3781,DA Warner,2,2,0,0,0,0.0,0,0.0,0.0,,Australia,2022-08-01,2022-09-01
3782,TA Boult,3,3,2,2,0,0.0,2,,0.666,,New Zealand,2022-09-01,2022-10-01
3783,TWM Latham,3,3,2,1,1,1.0,0,,0.666,,New Zealand,2022-09-01,2022-10-01
3784,JDS Neesham,3,3,2,2,0,0.0,2,,0.666,,New Zealand,2022-09-01,2022-10-01
3785,MJ Santner,3,3,2,2,0,0.0,2,,0.666,,New Zealand,2022-09-01,2022-10-01
3786,KS Williamson,3,3,2,2,0,0.0,2,,0.666,,New Zealand,2022-09-01,2022-10-01
3787,MG Bracewell,2,2,1,1,0,0.0,1,,0.5,,New Zealand,2022-09-01,2022-10-01
3788,MJ Guptill,2,2,1,1,0,0.0,1,,0.5,,New Zealand,2022-09-01,2022-10-01
3789,MJ Henry,2,2,1,1,0,0.0,1,,0.5,,New Zealand,2022-09-01,2022-10-01
3790,DJ Mitchell,3,3,1,1,0,0.0,1,,0.333,,New Zealand,2022-09-01,2022-10-01
3791,FH Allen,1,1,0,0,0,0.0,0,0.0,0.0,,New Zealand,2022-09-01,2022-10-01
3792,DP Conway,3,3,0,0,0,0.0,0,0.0,0.0,,New Zealand,2022-09-01,2022-10-01
3793,LH Ferguson,2,2,0,0,0,0.0,0,0.0,0.0,,New Zealand,2022-09-01,2022-10-01
3794,GD Phillips,1,1,0,0,0,0.0,0,0.0,0.0,,New Zealand,2022-09-01,2022-10-01
3795,TG Southee,2,2,0,0,0,0.0,0,0.0,0.0,,New Zealand,2022-09-01,2022-10-01
3796,SPD Smith,4,4,6,6,0,0.0,6,,1.5,,Australia,2022-09-01,2022-10-01
3797,AT Carey,4,4,5,4,1,4.0,0,,1.25,,Australia,2022-09-01,2022-10-01
3798,AJ Finch,4,4,3,3,0,0.0,3,,0.75,,Australia,2022-09-01,2022-10-01
3799,C Green,3,3,2,2,0,0.0,2,,0.666,,Australia,2022-09-01,2022-10-01
3800,GJ Maxwell,4,4,2,2,0,0.0,2,,0.5,,Australia,2022-09-01,2022-10-01
3801,MA Starc,4,4,2,2,0,0.0,2,,0.5,,Australia,2022-09-01,2022-10-01
3802,A Zampa,4,4,2,2,0,0.0,2,,0.5,,Australia,2022-09-01,2022-10-01
3803,SA Abbott,2,2,1,1,0,0.0,1,,0.5,,Australia,2022-09-01,2022-10-01
3804,AC Agar,1,1,1,1,0,0.0,1,,1.0,,Australia,2022-09-01,2022-10-01
3805,JR Hazlewood,4,4,1,1,0,0.0,1,,0.25,,Australia,2022-09-01,2022-10-01
3806,M Labuschagne,3,3,1,1,0,0.0,1,,0.333,,Australia,2022-09-01,2022-10-01
3807,DA Warner,3,3,1,1,0,0.0,1,,0.333,,Australia,2022-09-01,2022-10-01
3808,JP Inglis,1,1,0,0,0,0.0,0,0.0,0.0,,Australia,2022-09-01,2022-10-01
3809,MP Stoinis,3,3,0,0,0,0.0,0,0.0,0.0,,Australia,2022-09-01,2022-10-01
3810,Avesh Khan,3,3,3,3,0,0.0,3,,1.0,,India,2022-10-01,2022-11-01
3811,SS Iyer,3,3,2,2,0,0.0,2,,0.666,,India,2022-10-01,2022-11-01
3812,S Dhawan,3,3,1,1,0,0.0,1,,0.333,,India,2022-10-01,2022-11-01
3813,Mohammed Siraj,3,3,1,1,0,0.0,1,,0.333,,India,2022-10-01,2022-11-01
3814,Shahbaz Ahmed,2,2,1,1,0,0.0,1,,0.5,,India,2022-10-01,2022-11-01
3815,SV Samson,3,3,1,1,0,1.0,0,,0.333,,India,2022-10-01,2022-11-01
3816,RD Gaikwad,1,1,0,0,0,0.0,0,0.0,0.0,,India,2022-10-01,2022-11-01
3817,Ishan Kishan,3,3,0,0,0,0.0,0,0.0,0.0,,India,2022-10-01,2022-11-01
3818,Kuldeep Yadav,3,3,0,0,0,0.0,0,0.0,0.0,,India,2022-10-01,2022-11-01
3819,Ravi Bishnoi,1,1,0,0,0,0.0,0,0.0,0.0,,India,2022-10-01,2022-11-01
3820,Shubman Gill,3,3,0,0,0,0.0,0,0.0,0.0,,India,2022-10-01,2022-11-01
3821,SN Thakur,3,3,0,0,0,0.0,0,0.0,0.0,,India,2022-10-01,2022-11-01
3822,Washington Sundar,2,2,0,0,0,0.0,0,0.0,0.0,,India,2022-10-01,2022-11-01
3823,T Bavuma,1,1,2,2,0,0.0,2,,2.0,,South Africa,2022-10-01,2022-11-01
3824,Q de Kock,3,3,2,1,1,1.0,0,,0.666,,South Africa,2022-10-01,2022-11-01
3825,K Rabada,2,2,2,2,0,0.0,2,,1.0,,South Africa,2022-10-01,2022-11-01
3826,RR Hendricks,2,2,1,1,0,0.0,1,,0.5,,South Africa,2022-10-01,2022-11-01
3827,KA Maharaj,2,2,1,1,0,0.0,1,,0.5,,South Africa,2022-10-01,2022-11-01
3828,JN Malan,3,3,1,1,0,0.0,1,,0.333,,South Africa,2022-10-01,2022-11-01
3829,BC Fortuin,2,2,0,0,0,0.0,0,0.0,0.0,,South Africa,2022-10-01,2022-11-01
3830,M Jansen,1,1,0,0,0,0.0,0,0.0,0.0,,South Africa,2022-10-01,2022-11-01
3831,H Klaasen,3,3,0,0,0,0.0,0,0.0,0.0,,South Africa,2022-10-01,2022-11-01
3832,AK Markram,3,3,0,0,0,0.0,0,0.0,0.0,,South Africa,2022-10-01,2022-11-01
3833,DA Miller,3,3,0,0,0,0.0,0,0.0,0.0,,South Africa,2022-10-01,2022-11-01
3834,L Ngidi,2,2,0,0,0,0.0,0,0.0,0.0,,South Africa,2022-10-01,2022-11-01
3835,A Nortje,2,2,0,0,0,0.0,0,0.0,0.0,,South Africa,2022-10-01,2022-11-01
3836,WD Parnell,2,2,0,0,0,0.0,0,0.0,0.0,,South Africa,2022-10-01,2022-11-01
3837,AL Phehlukwayo,1,1,0,0,0,0.0,0,0.0,0.0,,South Africa,2022-10-01,2022-11-01
3838,T Shamsi,1,1,0,0,0,0.0,0,0.0,0.0,,South Africa,2022-10-01,2022-11-01
3839,RR Pant,3,2,2,2,0,2.0,0,,1.0,,India,2022-11-01,2022-12-01
3840,SA Yadav,3,2,1,1,0,0.0,1,,0.5,,India,2022-11-01,2022-12-01
3841,Arshdeep Singh,3,2,0,0,0,0.0,0,0.0,0.0,,India,2022-11-01,2022-12-01
3842,YS Chahal,3,2,0,0,0,0.0,0,0.0,0.0,,India,2022-11-01,2022-12-01
3843,DL Chahar,2,1,0,0,0,0.0,0,0.0,0.0,,India,2022-11-01,2022-12-01
3844,S Dhawan,3,2,0,0,0,0.0,0,0.0,0.0,,India,2022-11-01,2022-12-01
3845,DJ Hooda,2,1,0,0,0,0.0,0,0.0,0.0,,India,2022-11-01,2022-12-01
3846,SS Iyer,3,2,0,0,0,0.0,0,0.0,0.0,,India,2022-11-01,2022-12-01
3847,SV Samson,1,1,0,0,0,0.0,0,0.0,0.0,,India,2022-11-01,2022-12-01
3848,Shubman Gill,3,2,0,0,0,0.0,0,0.0,0.0,,India,2022-11-01,2022-12-01
3849,SN Thakur,1,1,0,0,0,0.0,0,0.0,0.0,,India,2022-11-01,2022-12-01
3850,Umran Malik,3,2,0,0,0,0.0,0,0.0,0.0,,India,2022-11-01,2022-12-01
3851,Washington Sundar,3,2,0,0,0,0.0,0,0.0,0.0,,India,2022-11-01,2022-12-01
3852,DP Conway,3,3,3,3,0,0.0,3,,1.0,,New Zealand,2022-11-01,2022-12-01
3853,TWM Latham,3,3,3,3,0,3.0,0,,1.0,,New Zealand,2022-11-01,2022-12-01
3854,TG Southee,3,3,3,3,0,0.0,3,,1.0,,New Zealand,2022-11-01,2022-12-01
3855,FH Allen,3,3,2,2,0,0.0,2,,0.666,,New Zealand,2022-11-01,2022-12-01
3856,GD Phillips,3,3,2,2,0,0.0,2,,0.666,,New Zealand,2022-11-01,2022-12-01
3857,LH Ferguson,3,3,1,1,0,0.0,1,,0.333,,New Zealand,2022-11-01,2022-12-01
3858,MJ Santner,3,3,1,1,0,0.0,1,,0.333,,New Zealand,2022-11-01,2022-12-01
3859,MG Bracewell,1,1,0,0,0,0.0,0,0.0,0.0,,New Zealand,2022-11-01,2022-12-01
3860,MJ Henry,3,3,0,0,0,0.0,0,0.0,0.0,,New Zealand,2022-11-01,2022-12-01
3861,AF Milne,2,2,0,0,0,0.0,0,0.0,0.0,,New Zealand,2022-11-01,2022-12-01
3862,DJ Mitchell,3,3,0,0,0,0.0,0,0.0,0.0,,New Zealand,2022-11-01,2022-12-01
3863,KS Williamson,3,3,0,0,0,0.0,0,0.0,0.0,,New Zealand,2022-11-01,2022-12-01
3864,PD Salt,3,3,3,3,0,0.0,3,,1.0,,England,2022-11-01,2022-12-01
3865,SW Billings,3,3,2,1,1,0.0,1,,0.666,,England,2022-11-01,2022-12-01
3866,JC Buttler,2,2,2,2,0,2.0,0,,1.0,,England,2022-11-01,2022-12-01
3867,LA Dawson,3,3,2,2,0,0.0,2,,0.666,,England,2022-11-01,2022-12-01
3868,MM Ali,2,2,1,1,0,0.0,1,,0.5,,England,2022-11-01,2022-12-01
3869,JJ Roy,3,3,1,1,0,0.0,1,,0.333,,England,2022-11-01,2022-12-01
3870,JM Vince,3,3,1,1,0,0.0,1,,0.333,,England,2022-11-01,2022-12-01
3871,DJ Willey,3,3,1,1,0,0.0,1,,0.333,,England,2022-11-01,2022-12-01
3872,CR Woakes,2,2,1,1,0,0.0,1,,0.5,,England,2022-11-01,2022-12-01
3873,SM Curran,2,2,0,0,0,0.0,0,0.0,0.0,,England,2022-11-01,2022-12-01
3874,CJ Jordan,1,1,0,0,0,0.0,0,0.0,0.0,,England,2022-11-01,2022-12-01
3875,DJ Malan,3,3,0,0,0,0.0,0,0.0,0.0,,England,2022-11-01,2022-12-01
3876,AU Rashid,1,1,0,0,0,0.0,0,0.0,0.0,,England,2022-11-01,2022-12-01
3877,OP Stone,2,2,0,0,0,0.0,0,0.0,0.0,,England,2022-11-01,2022-12-01
3878,L Wood,1,1,0,0,0,0.0,0,0.0,0.0,,England,2022-11-01,2022-12-01
3879,AT Carey,3,3,5,5,0,5.0,0,,1.666,,Australia,2022-11-01,2022-12-01
3880,AC Agar,2,2,2,2,0,0.0,2,,1.0,,Australia,2022-11-01,2022-12-01
3881,JR Hazlewood,2,2,2,2,0,0.0,2,,1.0,,Australia,2022-11-01,2022-12-01
3882,PJ Cummins,2,2,1,1,0,0.0,1,,0.5,,Australia,2022-11-01,2022-12-01
3883,M Labuschagne,3,3,1,1,0,0.0,1,,0.333,,Australia,2022-11-01,2022-12-01
3884,SPD Smith,3,3,1,1,0,0.0,1,,0.333,,Australia,2022-11-01,2022-12-01
3885,MP Stoinis,3,3,1,1,0,0.0,1,,0.333,,Australia,2022-11-01,2022-12-01
3886,SA Abbott,1,1,0,0,0,0.0,0,0.0,0.0,,Australia,2022-11-01,2022-12-01
3887,C Green,1,1,0,0,0,0.0,0,0.0,0.0,,Australia,2022-11-01,2022-12-01
3888,TM Head,3,3,0,0,0,0.0,0,0.0,0.0,,Australia,2022-11-01,2022-12-01
3889,MR Marsh,2,2,0,0,0,0.0,0,0.0,0.0,,Australia,2022-11-01,2022-12-01
3890,MA Starc,2,2,0,0,0,0.0,0,0.0,0.0,,Australia,2022-11-01,2022-12-01
3891,DA Warner,3,3,0,0,0,0.0,0,0.0,0.0,,Australia,2022-11-01,2022-12-01
3892,A Zampa,3,3,0,0,0,0.0,0,0.0,0.0,,Australia,2022-11-01,2022-12-01
3893,Ibrahim Zadran,3,3,1,1,0,0.0,1,,0.333,,Afghanistan,2022-11-01,2022-12-01
3894,Rahmanullah Gurbaz,3,3,1,1,0,1.0,0,,0.333,,Afghanistan,2022-11-01,2022-12-01
3895,Rashid Khan,3,3,1,1,0,0.0,1,,0.333,,Afghanistan,2022-11-01,2022-12-01
3896,Yamin Ahmadzai,2,2,1,1,0,0.0,1,,0.5,,Afghanistan,2022-11-01,2022-12-01
3897,Fazalhaq Farooqi,3,3,0,0,0,0.0,0,0.0,0.0,,Afghanistan,2022-11-01,2022-12-01
3898,Gulbadin Naib,3,3,0,0,0,0.0,0,0.0,0.0,,Afghanistan,2022-11-01,2022-12-01
3899,Hashmatullah Shahidi,3,3,0,0,0,0.0,0,0.0,0.0,,Afghanistan,2022-11-01,2022-12-01
3900,Mohammad Nabi,3,3,0,0,0,0.0,0,0.0,0.0,,Afghanistan,2022-11-01,2022-12-01
3901,Mujeeb Ur Rahman,3,3,0,0,0,0.0,0,0.0,0.0,,Afghanistan,2022-11-01,2022-12-01
3902,Najibullah Zadran,3,3,0,0,0,0.0,0,0.0,0.0,,Afghanistan,2022-11-01,2022-12-01
3903,Noor Ahmad,1,1,0,0,0,0.0,0,0.0,0.0,,Afghanistan,2022-11-01,2022-12-01
3904,Rahmat Shah,3,3,0,0,0,0.0,0,0.0,0.0,,Afghanistan,2022-11-01,2022-12-01
3905,Mohammed Siraj,3,3,3,3,0,0.0,3,,1.0,,India,2022-12-01,2023-01-01
3906,S Dhawan,3,3,2,2,0,0.0,2,,0.666,,India,2022-12-01,2023-01-01
3907,KL Rahul,3,3,2,2,0,2.0,0,,0.666,,India,2022-12-01,2023-01-01
3908,V Kohli,3,3,1,1,0,0.0,1,,0.333,,India,2022-12-01,2023-01-01
3909,RG Sharma,2,2,1,1,0,0.0,1,,0.5,,India,2022-12-01,2023-01-01
3910,SN Thakur,3,3,1,1,0,0.0,1,,0.333,,India,2022-12-01,2023-01-01
3911,Umran Malik,2,2,1,1,0,0.0,1,,0.5,,India,2022-12-01,2023-01-01
3912,Washington Sundar,3,3,1,1,0,0.0,1,,0.333,,India,2022-12-01,2023-01-01
3913,DL Chahar,2,2,0,0,0,0.0,0,0.0,0.0,,India,2022-12-01,2023-01-01
3914,Ishan Kishan,1,1,0,0,0,0.0,0,0.0,0.0,,India,2022-12-01,2023-01-01
3915,SS Iyer,3,3,0,0,0,0.0,0,0.0,0.0,,India,2022-12-01,2023-01-01
3916,Kuldeep Yadav,1,1,0,0,0,0.0,0,0.0,0.0,,India,2022-12-01,2023-01-01
3917,AR Patel,2,2,0,0,0,0.0,0,0.0,0.0,,India,2022-12-01,2023-01-01
3918,Shahbaz Ahmed,1,1,0,0,0,0.0,0,0.0,0.0,,India,2022-12-01,2023-01-01
3919,KR Sen,1,1,0,0,0,0.0,0,0.0,0.0,,India,2022-12-01,2023-01-01
3920,Litton Das,3,3,5,5,0,0.0,5,,1.666,,Bangladesh,2022-12-01,2023-01-01
3921,Mehidy Hasan Miraz,3,3,2,2,0,0.0,2,,0.666,,Bangladesh,2022-12-01,2023-01-01
3922,Mushfiqur Rahim,3,3,2,1,1,1.0,0,,0.666,,Bangladesh,2022-12-01,2023-01-01
3923,Shakib Al Hasan,3,3,2,2,0,0.0,2,,0.666,,Bangladesh,2022-12-01,2023-01-01
3924,Afif Hossain,3,3,1,1,0,0.0,1,,0.333,,Bangladesh,2022-12-01,2023-01-01
3925,Anamul Haque,3,3,1,1,0,0.0,1,,0.333,,Bangladesh,2022-12-01,2023-01-01
3926,Ebadot Hossain,3,3,1,1,0,0.0,1,,0.333,,Bangladesh,2022-12-01,2023-01-01
3927,Mahmudullah,3,3,1,1,0,0.0,1,,0.333,,Bangladesh,2022-12-01,2023-01-01
3928,Najmul Hossain Shanto,2,2,1,1,0,0.0,1,,0.5,,Bangladesh,2022-12-01,2023-01-01
3929,Hasan Mahmud,1,1,0,0,0,0.0,0,0.0,0.0,,Bangladesh,2022-12-01,2023-01-01
3930,Mustafizur Rahman,3,3,0,0,0,0.0,0,0.0,0.0,,Bangladesh,2022-12-01,2023-01-01
3931,Nasum Ahmed,1,1,0,0,0,0.0,0,0.0,0.0,,Bangladesh,2022-12-01,2023-01-01
3932,Taskin Ahmed,1,1,0,0,0,0.0,0,0.0,0.0,,Bangladesh,2022-12-01,2023-01-01
3933,Yasir Ali,1,1,0,0,0,0.0,0,0.0,0.0,,Bangladesh,2022-12-01,2023-01-01
3934,AR Patel,3,3,5,5,0,0.0,5,,1.666,,India,2023-01-01,2023-02-01
3935,Shubman Gill,6,6,5,5,0,0.0,5,,0.833,,India,2023-01-01,2023-02-01
3936,SA Yadav,4,4,4,4,0,0.0,4,,1.0,,India,2023-01-01,2023-02-01
3937,Ishan Kishan,3,3,3,2,1,2.0,0,,1.0,,India,2023-01-01,2023-02-01
3938,HH Pandya,5,5,3,3,0,0.0,3,,0.6,,India,2023-01-01,2023-02-01
3939,KL Rahul,3,3,3,3,0,3.0,0,,1.0,,India,2023-01-01,2023-02-01
3940,RG Sharma,6,6,3,3,0,0.0,3,,0.5,,India,2023-01-01,2023-02-01
3941,V Kohli,6,6,2,2,0,0.0,2,,0.333,,India,2023-01-01,2023-02-01
3942,Kuldeep Yadav,5,5,2,2,0,0.0,2,,0.4,,India,2023-01-01,2023-02-01
3943,SS Iyer,3,3,1,1,0,0.0,1,,0.333,,India,2023-01-01,2023-02-01
3944,Mohammed Shami,5,5,1,1,0,0.0,1,,0.2,,India,2023-01-01,2023-02-01
3945,Washington Sundar,4,4,1,1,0,0.0,1,,0.25,,India,2023-01-01,2023-02-01
3946,YS Chahal,2,2,0,0,0,0.0,0,0.0,0.0,,India,2023-01-01,2023-02-01
3947,Mohammed Siraj,5,5,0,0,0,0.0,0,0.0,0.0,,India,2023-01-01,2023-02-01
3948,SN Thakur,3,3,0,0,0,0.0,0,0.0,0.0,,India,2023-01-01,2023-02-01
3949,Umran Malik,3,3,0,0,0,0.0,0,0.0,0.0,,India,2023-01-01,2023-02-01
3950,Agha Salman,3,3,2,2,0,0.0,2,,0.666,,Pakistan,2023-01-01,2023-02-01
3951,Fakhar Zaman,3,3,2,2,0,0.0,2,,0.666,,Pakistan,2023-01-01,2023-02-01
3952,Mohammad Nawaz (3),3,3,2,2,0,0.0,2,,0.666,,Pakistan,2023-01-01,2023-02-01
3953,Usama Mir,3,3,2,2,0,0.0,2,,0.666,,Pakistan,2023-01-01,2023-02-01
3954,Babar Azam,3,3,1,1,0,0.0,1,,0.333,,Pakistan,2023-01-01,2023-02-01
3955,Mohammad Rizwan,3,3,1,1,0,1.0,0,,0.333,,Pakistan,2023-01-01,2023-02-01
3956,Shan Masood,1,1,1,1,0,0.0,1,,1.0,,Pakistan,2023-01-01,2023-02-01
3957,Haris Rauf,3,3,0,0,0,0.0,0,0.0,0.0,,Pakistan,2023-01-01,2023-02-01
3958,Haris Sohail,3,3,0,0,0,0.0,0,0.0,0.0,,Pakistan,2023-01-01,2023-02-01
3959,Imam-ul-Haq,2,2,0,0,0,0.0,0,0.0,0.0,,Pakistan,2023-01-01,2023-02-01
3960,Kamran Ghulam,1,1,0,0,0,0.0,0,0.0,0.0,,Pakistan,2023-01-01,2023-02-01
3961,Mohammad Hasnain,1,1,0,0,0,0.0,0,0.0,0.0,,Pakistan,2023-01-01,2023-02-01
3962,Mohammad Wasim (1),3,3,0,0,0,0.0,0,0.0,0.0,,Pakistan,2023-01-01,2023-02-01
3963,Naseem Shah,2,2,0,0,0,0.0,0,0.0,0.0,,Pakistan,2023-01-01,2023-02-01
3964,TWM Latham,6,6,9,5,4,5.0,0,,1.5,,New Zealand,2023-01-01,2023-02-01
3965,DP Conway,6,6,3,3,0,0.0,3,,0.5,,New Zealand,2023-01-01,2023-02-01
3966,DJ Mitchell,6,6,3,3,0,0.0,3,,0.5,,New Zealand,2023-01-01,2023-02-01
3967,MJ Santner,6,6,2,2,0,0.0,2,,0.333,,New Zealand,2023-01-01,2023-02-01
3968,FH Allen,6,6,1,1,0,0.0,1,,0.166,,New Zealand,2023-01-01,2023-02-01
3969,MG Bracewell,6,6,1,1,0,0.0,1,,0.166,,New Zealand,2023-01-01,2023-02-01
3970,GD Phillips,6,6,1,1,0,0.0,1,,0.166,,New Zealand,2023-01-01,2023-02-01
3971,HB Shipley,3,3,1,1,0,0.0,1,,0.333,,New Zealand,2023-01-01,2023-02-01
3972,KS Williamson,3,3,1,1,0,0.0,1,,0.333,,New Zealand,2023-01-01,2023-02-01
3973,JA Duffy,1,1,0,0,0,0.0,0,0.0,0.0,,New Zealand,2023-01-01,2023-02-01
3974,LH Ferguson,6,6,0,0,0,0.0,0,0.0,0.0,,New Zealand,2023-01-01,2023-02-01
3975,HM Nicholls,3,3,0,0,0,0.0,0,0.0,0.0,,New Zealand,2023-01-01,2023-02-01
3976,IS Sodhi,2,2,0,0,0,0.0,0,0.0,0.0,,New Zealand,2023-01-01,2023-02-01
3977,TG Southee,3,3,0,0,0,0.0,0,0.0,0.0,,New Zealand,2023-01-01,2023-02-01
3978,BM Tickner,3,3,0,0,0,0.0,0,0.0,0.0,,New Zealand,2023-01-01,2023-02-01
3979,JC Buttler,3,3,5,5,0,5.0,0,,1.666,,England,2023-01-01,2023-02-01
3980,BM Duckett,3,3,3,3,0,0.0,3,,1.0,,England,2023-01-01,2023-02-01
3981,MM Ali,3,3,2,2,0,0.0,2,,0.666,,England,2023-01-01,2023-02-01
3982,DJ Malan,3,3,2,2,0,0.0,2,,0.666,,England,2023-01-01,2023-02-01
3983,SM Curran,3,3,1,1,0,0.0,1,,0.333,,England,2023-01-01,2023-02-01
3984,JJ Roy,3,3,1,1,0,0.0,1,,0.333,,England,2023-01-01,2023-02-01
3985,RJW Topley,2,2,1,1,0,0.0,1,,0.5,,England,2023-01-01,2023-02-01
3986,DJ Willey,1,1,1,1,0,0.0,1,,1.0,,England,2023-01-01,2023-02-01
3987,JC Archer,2,2,0,0,0,0.0,0,0.0,0.0,,England,2023-01-01,2023-02-01
3988,HC Brook,3,3,0,0,0,0.0,0,0.0,0.0,,England,2023-01-01,2023-02-01
3989,AU Rashid,3,3,0,0,0,0.0,0,0.0,0.0,,England,2023-01-01,2023-02-01
3990,OP Stone,2,2,0,0,0,0.0,0,0.0,0.0,,England,2023-01-01,2023-02-01
3991,CR Woakes,2,2,0,0,0,0.0,0,0.0,0.0,,England,2023-01-01,2023-02-01
3992,H Klaasen,3,3,6,6,0,5.0,1,,2.0,,South Africa,2023-01-01,2023-02-01
3993,Q de Kock,2,2,3,3,0,3.0,0,,1.5,,South Africa,2023-01-01,2023-02-01
3994,T Bavuma,3,3,2,2,0,0.0,2,,0.666,,South Africa,2023-01-01,2023-02-01
3995,HE van der Dussen,3,3,2,2,0,0.0,2,,0.666,,South Africa,2023-01-01,2023-02-01
3996,AK Markram,3,3,1,1,0,0.0,1,,0.333,,South Africa,2023-01-01,2023-02-01
3997,DA Miller,3,3,1,1,0,0.0,1,,0.333,,South Africa,2023-01-01,2023-02-01
3998,WD Parnell,3,3,1,1,0,0.0,1,,0.333,,South Africa,2023-01-01,2023-02-01
3999,T Shamsi,2,2,1,1,0,0.0,1,,0.5,,South Africa,2023-01-01,2023-02-01
4000,RR Hendricks,1,1,0,0,0,0.0,0,0.0,0.0,,South Africa,2023-01-01,2023-02-01
4001,M Jansen,2,2,0,0,0,0.0,0,0.0,0.0,,South Africa,2023-01-01,2023-02-01
4002,SSB Magala,2,2,0,0,0,0.0,0,0.0,0.0,,South Africa,2023-01-01,2023-02-01
4003,KA Maharaj,1,1,0,0,0,0.0,0,0.0,0.0,,South Africa,2023-01-01,2023-02-01
4004,L Ngidi,2,2,0,0,0,0.0,0,0.0,0.0,,South Africa,2023-01-01,2023-02-01
4005,A Nortje,2,2,0,0,0,0.0,0,0.0,0.0,,South Africa,2023-01-01,2023-02-01
4006,K Rabada,1,1,0,0,0,0.0,0,0.0,0.0,,South Africa,2023-01-01,2023-02-01
4007,Tamim Iqbal,1,1,2,2,0,0.0,2,,2.0,,Bangladesh,2023-02-01,2023-03-01
4008,Afif Hossain,1,1,1,1,0,0.0,1,,1.0,,Bangladesh,2023-02-01,2023-03-01
4009,Mushfiqur Rahim,1,1,1,0,1,0.0,0,,1.0,,Bangladesh,2023-02-01,2023-03-01
4010,Najmul Hossain Shanto,1,1,1,1,0,0.0,1,,1.0,,Bangladesh,2023-02-01,2023-03-01
4011,Litton Das,1,1,0,0,0,0.0,0,0.0,0.0,,Bangladesh,2023-02-01,2023-03-01
4012,Mahmudullah,1,1,0,0,0,0.0,0,0.0,0.0,,Bangladesh,2023-02-01,2023-03-01
4013,Mehidy Hasan Miraz,1,1,0,0,0,0.0,0,0.0,0.0,,Bangladesh,2023-02-01,2023-03-01
4014,Mustafizur Rahman,1,1,0,0,0,0.0,0,0.0,0.0,,Bangladesh,2023-02-01,2023-03-01
4015,Shakib Al Hasan,1,1,0,0,0,0.0,0,0.0,0.0,,Bangladesh,2023-02-01,2023-03-01
4016,Taijul Islam,1,1,0,0,0,0.0,0,0.0,0.0,,Bangladesh,2023-02-01,2023-03-01
4017,Taskin Ahmed,1,1,0,0,0,0.0,0,0.0,0.0,,Bangladesh,2023-02-01,2023-03-01
4018,JC Buttler,2,2,6,6,0,6.0,0,,3.0,,England,2023-02-01,2023-03-01
4019,MM Ali,2,2,2,2,0,0.0,2,,1.0,,England,2023-02-01,2023-03-01
4020,JJ Roy,2,2,2,2,0,0.0,2,,1.0,,England,2023-02-01,2023-03-01
4021,BM Duckett,1,1,1,1,0,0.0,1,,1.0,,England,2023-02-01,2023-03-01
4022,AU Rashid,2,2,1,1,0,0.0,1,,0.5,,England,2023-02-01,2023-03-01
4023,RJW Topley,1,1,1,1,0,0.0,1,,1.0,,England,2023-02-01,2023-03-01
4024,MA Wood,1,1,1,1,0,0.0,1,,1.0,,England,2023-02-01,2023-03-01
4025,JC Archer,2,2,0,0,0,0.0,0,0.0,0.0,,England,2023-02-01,2023-03-01
4026,HC Brook,1,1,0,0,0,0.0,0,0.0,0.0,,England,2023-02-01,2023-03-01
4027,SM Curran,1,1,0,0,0,0.0,0,0.0,0.0,,England,2023-02-01,2023-03-01
4028,WG Jacks,1,1,0,0,0,0.0,0,0.0,0.0,,England,2023-02-01,2023-03-01
4029,DJ Malan,2,2,0,0,0,0.0,0,0.0,0.0,,England,2023-02-01,2023-03-01
4030,PD Salt,1,1,0,0,0,0.0,0,0.0,0.0,,England,2023-02-01,2023-03-01
4031,JM Vince,1,1,0,0,0,0.0,0,0.0,0.0,,England,2023-02-01,2023-03-01
4032,CR Woakes,2,2,0,0,0,0.0,0,0.0,0.0,,England,2023-02-01,2023-03-01
4033,H Klaasen,1,1,3,3,0,3.0,0,,3.0,,South Africa,2023-02-01,2023-03-01
4034,T Bavuma,1,1,1,1,0,0.0,1,,1.0,,South Africa,2023-02-01,2023-03-01
4035,AK Markram,1,1,1,1,0,0.0,1,,1.0,,South Africa,2023-02-01,2023-03-01
4036,RR Hendricks,1,1,0,0,0,0.0,0,0.0,0.0,,South Africa,2023-02-01,2023-03-01
4037,M Jansen,1,1,0,0,0,0.0,0,0.0,0.0,,South Africa,2023-02-01,2023-03-01
4038,SSB Magala,1,1,0,0,0,0.0,0,0.0,0.0,,South Africa,2023-02-01,2023-03-01
4039,DA Miller,1,1,0,0,0,0.0,0,0.0,0.0,,South Africa,2023-02-01,2023-03-01
4040,L Ngidi,1,1,0,0,0,0.0,0,0.0,0.0,,South Africa,2023-02-01,2023-03-01
4041,WD Parnell,1,1,0,0,0,0.0,0,0.0,0.0,,South Africa,2023-02-01,2023-03-01
4042,T Shamsi,1,1,0,0,0,0.0,0,0.0,0.0,,South Africa,2023-02-01,2023-03-01
